instanceName,optimumFO,bestFO,optimumRuntime,runtime,relativeError,repetition
n_600_c_10000000000_g_2_f_0.2_eps_0_s_200,5000012736,5000012736,0.42941506393253803,7.4664922960000695,0.0,1
n_600_c_10000000000_g_2_f_0.2_eps_0_s_200,5000012736,5000012736,0.42941506393253803,9.976181247999193,0.0,2
n_600_c_10000000000_g_2_f_0.2_eps_0_s_200,5000012736,5000012736,0.42941506393253803,11.267831724999269,0.0,3
n_600_c_10000000000_g_2_f_0.2_eps_0_s_200,5000012736,5000012736,0.42941506393253803,13.800599915999555,0.0,4
n_600_c_10000000000_g_2_f_0.2_eps_0_s_200,5000012736,5000012736,0.42941506393253803,8.525765263000721,0.0,5
n_600_c_10000000000_g_2_f_0.2_eps_0_s_200,5000012736,5000012736,0.42941506393253803,7.348509104000186,0.0,6
n_600_c_10000000000_g_2_f_0.2_eps_0_s_200,5000012736,5000012736,0.42941506393253803,13.799252984999839,0.0,7
n_600_c_10000000000_g_2_f_0.2_eps_0_s_200,5000012736,5000012736,0.42941506393253803,7.921240919000411,0.0,8
n_600_c_10000000000_g_2_f_0.2_eps_0_s_200,5000012736,5000012736,0.42941506393253803,9.673763202999908,0.0,9
n_600_c_10000000000_g_6_f_0.3_eps_0.01_s_300,9975028640,9775028069,15.546292732004076,14.381555122999998,0.020050124988914318,0
n_600_c_10000000000_g_6_f_0.3_eps_0.01_s_300,9975028640,9775028069,15.546292732004076,11.777252597999905,0.020050124988914318,1
n_600_c_10000000000_g_6_f_0.3_eps_0.01_s_300,9975028640,9775028069,15.546292732004076,10.166991497000708,0.020050124988914318,2
n_600_c_10000000000_g_6_f_0.3_eps_0.01_s_300,9975028640,9775028069,15.546292732004076,17.071145361000163,0.020050124988914318,3
n_600_c_10000000000_g_6_f_0.3_eps_0.01_s_300,9975028640,9775028068,15.546292732004076,8.846965537999495,0.020050125089164657,4
n_600_c_10000000000_g_6_f_0.3_eps_0.01_s_300,9975028640,9775028069,15.546292732004076,13.267103620000853,0.020050124988914318,5
n_600_c_10000000000_g_6_f_0.3_eps_0.01_s_300,9975028640,9775028069,15.546292732004076,18.172661696999057,0.020050124988914318,6
n_600_c_10000000000_g_6_f_0.3_eps_0.01_s_300,9975028640,9775028069,15.546292732004076,18.106991136999568,0.020050124988914318,7
n_600_c_10000000000_g_6_f_0.3_eps_0.01_s_300,9975028640,9775028069,15.546292732004076,14.225044288999925,0.020050124988914318,8
n_600_c_10000000000_g_6_f_0.3_eps_0.01_s_300,9975028640,9775028069,15.546292732004076,11.356539786000212,0.020050124988914318,9
n_800_c_1000000_g_14_f_0.1_eps_0.1_s_100,1002193,954730,0.6820347947068512,15.032591215998764,0.04735914140290343,0
n_800_c_1000000_g_14_f_0.1_eps_0.1_s_100,1002193,954730,0.6820347947068512,14.452361793999444,0.04735914140290343,1
n_800_c_1000000_g_14_f_0.1_eps_0.1_s_100,1002193,954730,0.6820347947068512,15.370018108000295,0.04735914140290343,2
n_800_c_1000000_g_14_f_0.1_eps_0.1_s_100,1002193,954730,0.6820347947068512,14.165578094000011,0.04735914140290343,3
n_800_c_1000000_g_14_f_0.1_eps_0.1_s_100,1002193,954730,0.6820347947068512,10.54478159700011,0.04735914140290343,4
n_800_c_1000000_g_14_f_0.1_eps_0.1_s_100,1002193,954730,0.6820347947068512,11.890848556999117,0.04735914140290343,5
n_800_c_1000000_g_14_f_0.1_eps_0.1_s_100,1002193,954730,0.6820347947068512,15.441024128000208,0.04735914140290343,6
n_800_c_1000000_g_14_f_0.1_eps_0.1_s_100,1002193,954730,0.6820347947068512,12.980490351999833,0.04735914140290343,7
n_800_c_1000000_g_14_f_0.1_eps_0.1_s_100,1002193,954730,0.6820347947068512,13.453013427999394,0.04735914140290343,8
n_800_c_1000000_g_14_f_0.1_eps_0.1_s_100,1002193,954730,0.6820347947068512,17.1402473800008,0.04735914140290343,9
n_600_c_100000000_g_2_f_0.1_eps_0.1_s_300,60009020,60009020,0.06673056492581964,7.722883534001085,0.0,0
n_600_c_100000000_g_2_f_0.1_eps_0.1_s_300,60009020,60009020,0.06673056492581964,6.730795399998897,0.0,1
n_600_c_100000000_g_2_f_0.1_eps_0.1_s_300,60009020,60009020,0.06673056492581964,8.111530469999707,0.0,2
n_600_c_100000000_g_2_f_0.1_eps_0.1_s_300,60009020,60009020,0.06673056492581964,7.418965247001324,0.0,3
n_600_c_100000000_g_2_f_0.1_eps_0.1_s_300,60009020,60009020,0.06673056492581964,10.360693105998507,0.0,4
n_600_c_100000000_g_2_f_0.1_eps_0.1_s_300,60009020,60009020,0.06673056492581964,7.766271934000542,0.0,5
n_600_c_100000000_g_2_f_0.1_eps_0.1_s_300,60009020,60009020,0.06673056492581964,6.355386915000054,0.0,6
n_600_c_100000000_g_2_f_0.1_eps_0.1_s_300,60009020,60009020,0.06673056492581964,9.768439733999912,0.0,7
n_600_c_100000000_g_2_f_0.1_eps_0.1_s_300,60009020,60009020,0.06673056492581964,7.8493978660008,0.0,8
n_600_c_100000000_g_2_f_0.1_eps_0.1_s_300,60009020,60009020,0.06673056492581964,6.8975427389996185,0.0,9
n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_200,99409539,95035037,19.4594059959054,30.03747691799981,0.04400485148613354,0
n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_200,99409539,95035037,19.4594059959054,54.68565719000071,0.04400485148613354,1
n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_200,99409539,95035037,19.4594059959054,21.916507703001116,0.04400485148613354,2
