4.4333129887417115,2.6942082807850793,0.0,0.586714617688753,2.4776770316817913,0.0,1.8962773734001102,0.4420617415843953,1.5747082514827992,0.0
3.836929050903712,3.632193060056169,3.7721210980502766,4.399031438813724,4.539598577735518,4.384517721021692,4.655075701042536,5.924533486378421,4.555437993810144,4.978702899015128
3.932638083932513,2.4475460047625006,3.1466155259591386,3.3674620278191774,4.098960624621967,3.848832088313449,4.126011859109271,5.9042433983847475,5.173673110008336,4.892237173269888
3.3114618716534947,3.7690152810803794,4.145114992861455,3.687677836436463,4.09786396983101,3.270993240293261,3.2089907852738464,5.325287771409297,7.63590348783991,5.717253154367193
6.450525408146661,6.883611766642401,7.260797873486652,6.531890216693192,6.292495855065015,5.988121653876503,6.869596832407432,6.053995216179578,7.854999704361327,9.01652491905846
1.6167948104040797,1.8459289631088134,1.6819094144349553,1.7088092714556686,1.717477797924551,1.9607061648935749,2.370348959604978,1.522081618809814,1.766362888915343,1.668019076370142
2.741485117339001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.008031913651919,1.8360079251002552,2.1654480464116084,1.7243274959069361,2.385933759454631,2.261701890196824,2.319567795487604,1.8132612479146073,8.697709838483725,2.0410686445390613
0.5994594575543449,0.0,0.0,0.0,0.0,0.0,2.3326391072192845,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.0000000000087623,2.0000004386204835,2.0000054816910815,2.0000000004607092,2.4204258152901064,2.499998933918622,2.499724521055965,2.0000220813116076,6.641576083073387,2.0003853635474345
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4.281585714102814,4.381407464536767,4.3101041003057015,4.2388619498662194,4.412594383440045,4.410052183860058,4.7944225729279415,6.377628552651301,5.5941575621517865,5.132202512032923
