instanceName,optimumFO,bestFO,optimumRuntime,runtime,relativeError,repetition
n_600_c_10000000000_g_6_f_0.3_eps_0.01_s_300,9975028640,9612531096,15.546292732004076,0.0031180381774902344,0.03634050157474034,5
n_600_c_10000000000_g_6_f_0.3_eps_0.01_s_300,9975028640,9775028068,15.546292732004076,0.002835512161254883,0.020050125089164657,6
n_600_c_10000000000_g_6_f_0.3_eps_0.01_s_300,9975028640,9612531096,15.546292732004076,0.0032181739807128906,0.03634050157474034,7
n_600_c_10000000000_g_6_f_0.3_eps_0.01_s_300,9975028640,9775028053,15.546292732004076,0.007696628570556641,0.020050126592919736,8
n_600_c_10000000000_g_6_f_0.3_eps_0.01_s_300,9975028640,9775028025,15.546292732004076,0.003596782684326172,0.02005012939992922,9
n_800_c_1000000_g_14_f_0.1_eps_0.1_s_100,1002193,954726,0.6820347947068512,0.002850055694580078,0.04736313265009833,0
n_800_c_1000000_g_14_f_0.1_eps_0.1_s_100,1002193,910398,0.6820347947068512,0.0037338733673095703,0.09159413406399765,1
n_800_c_1000000_g_14_f_0.1_eps_0.1_s_100,1002193,954728,0.6820347947068512,0.0035872459411621094,0.04736113702650088,2
n_800_c_1000000_g_14_f_0.1_eps_0.1_s_100,1002193,910398,0.6820347947068512,0.003939628601074219,0.09159413406399765,3
n_800_c_1000000_g_14_f_0.1_eps_0.1_s_100,1002193,954728,0.6820347947068512,0.004518270492553711,0.04736113702650088,4
n_800_c_1000000_g_14_f_0.1_eps_0.1_s_100,1002193,954728,0.6820347947068512,0.005860805511474609,0.04736113702650088,5
n_800_c_1000000_g_14_f_0.1_eps_0.1_s_100,1002193,954730,0.6820347947068512,0.004735708236694336,0.04735914140290343,6
n_800_c_1000000_g_14_f_0.1_eps_0.1_s_100,1002193,954729,0.6820347947068512,0.003721475601196289,0.04736013921470216,7
n_800_c_1000000_g_14_f_0.1_eps_0.1_s_100,1002193,954718,0.6820347947068512,0.004548788070678711,0.047371115144488135,8
n_800_c_1000000_g_14_f_0.1_eps_0.1_s_100,1002193,954730,0.6820347947068512,0.0038721561431884766,0.04735914140290343,9
n_600_c_100000000_g_2_f_0.1_eps_0.1_s_300,60009020,60009020,0.06673056492581964,0.002790689468383789,0.0,0
n_600_c_100000000_g_2_f_0.1_eps_0.1_s_300,60009020,60009016,0.06673056492581964,0.0062558650970458984,6.665664595089205e-08,1
n_600_c_100000000_g_2_f_0.1_eps_0.1_s_300,60009020,60009020,0.06673056492581964,0.0028264522552490234,0.0,2
n_600_c_100000000_g_2_f_0.1_eps_0.1_s_300,60009020,60009019,0.06673056492581964,0.0035812854766845703,1.666416148772301e-08,3
n_600_c_100000000_g_2_f_0.1_eps_0.1_s_300,60009020,60009020,0.06673056492581964,0.003745555877685547,0.0,4
n_600_c_100000000_g_2_f_0.1_eps_0.1_s_300,60009020,60009020,0.06673056492581964,0.002827882766723633,0.0,5
n_600_c_100000000_g_2_f_0.1_eps_0.1_s_300,60009020,60009017,0.06673056492581964,0.004310131072998047,4.9992484463169035e-08,6
n_600_c_100000000_g_2_f_0.1_eps_0.1_s_300,60009020,60009019,0.06673056492581964,0.0030295848846435547,1.666416148772301e-08,7
n_600_c_100000000_g_2_f_0.1_eps_0.1_s_300,60009020,60009016,0.06673056492581964,0.0045278072357177734,6.665664595089205e-08,8
n_600_c_100000000_g_2_f_0.1_eps_0.1_s_300,60009020,-3190175201504992502,0.06673056492581964,0.006117105484008789,53161594733.0085,9
n_1200_c_100000000_g_6_f_0.3_eps_0.1_s_200,99409539,95034134,19.4594059959054,0.006508350372314453,0.04401393512145751,0
